ID,lang,Date,Source,len,Orig_Tweet,Tweet,Likes,RTs,Hashtags,UserMentionNames,UserMentionID,Name,Place,Followers,Friends
1013596563149656064,en,2018-07-02 01:33:47,Twitter for iPhone,140,"RT @FIFAWorldCup: ?? | ""Japan have never made it past the last eight, so we want to get there"" ?
?? Can @jfa_samuraiblue reach the #WorldCu…",Japan have never made it past the last eight so we want to get there Can reach the,0,219,,"FIFA World Cup ?,????????","FIFAWorldCup,jfa_samuraiblue",enrique,,21,126
1013596559252967424,en,2018-07-02 01:33:46,Twitter for iPhone,139,"RT @BTSARMYNA: .@BTS_twt After 5 Years
1. Global Puma Ambassador
2. LG Mobile Ambassador
3. CocaCola WorldCup
4. Kookmin Bank
5. UNICEF
6.…",After Years Global Puma Ambassador LG Mobile Ambassador CocaCola WorldCup Kookmin Bank UNICEF,0,5146,,"???? & ???? ???? ™ ??,?????","BTSARMYNA,BTS_twt",Ewl Mariechi??,"Gangnam-gu, Republic of Korea",431,787
1013596556803694597,en,2018-07-02 01:33:45,Twitter for Android,140,"RT @ajaotimi: Several teams at the World Cup in Russia have enforced rigid guidelines to shield their players from hacks.
Read more here???…",Several teams at the World Cup in Russia have enforced rigid guidelines to shield their players from hacks Read more here,0,1,,Gbenga Ajao,ajaotimi,Gbenga Ajao,Nigeria,3833,98
1013596556665151489,en,2018-07-02 01:33:45,Twitter for iPhone,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,????????????????????????????,?????,464,394
1013596555293515776,en,2018-07-02 01:33:45,Twitter for Android,140,"RT @FIFAWorldCup: ?????
The moment hosts Russia booked a place in the #WorldCup quarter-finals…
Those celebrations ?

? Highlights  ? https…",The moment hosts Russia booked place in the quarter finals Those celebrations Highlights https,0,2068,WorldCup,FIFA World Cup ?,FIFAWorldCup,Visakhapatnam Jn,"Visakhapatnam, ??????????",975,178
1013596553003483138,en,2018-07-02 01:33:44,Twitter for iPhone,140,"RT @qurrex: Only 12 hours left to get 340 $QRX for 1 $ETH + #airdrop https://t.co/qOv2NlfMVU  

#bitcoin #crypto #blockchain #exchange #FOR…",Only hours left to get QRX for ETH,0,401,"airdrop,bitcoin,crypto,blockchain,exchange,FOR",Qurrex,qurrex,ynp,,1303,1164
1013596551451693058,en,2018-07-02 01:33:44,Twitter Web Client,96,Turn the music up now #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareoneEXO,Turn the music up now,0,1,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Minseok el inmortal,Mexico,115,4
1013596549329408000,en,2018-07-02 01:33:43,Twitter for Android,118,"@karendmadden @mullings_clive My friend @asteris has been doing fab commentary on basically every game, too! #WorldCup",My friend has been doing fab commentary on basically every game too,1,0,WorldCup,"Karen Madden,CliveMullings,Asteris Masouras ??","karendmadden,mullings_clive,asteris",Emma Lewis,"Kingston, Jamaica",12353,12782
1013596545885835265,en,2018-07-02 01:33:42,Twitter for Android,140,"RT @balance_we: Power power
We become stronger
Turn the music up now #LayLeague #PowerByEXO #WorldCup #FIFAStadiumDJ @FIFAWorldCup @weareon…",Power power We become stronger Turn the music up now,0,2,"LayLeague,PowerByEXO,WorldCup,FIFAStadiumDJ","Minseok el inmortal,FIFA World Cup ?","balance_we,FIFAWorldCup",Danelly KxS SxL?,"Lima, Peru",234,772
1013596544816173057,en,2018-07-02 01:33:42,Twitter for Android,144,"RT @premierleague: Pure drama.

Despite Kasper Schmeichel's heroics for #DEN &amp; Mathias Zanka becoming Huddersfield's first ever #WorldCup s…",Pure drama Despite Kasper Schmeichels heroics for Mathias Zanka becoming Huddersfields first ever,0,748,"DEN,WorldCup",Premier League,premierleague,Alifand,Indonesia ,649,272
1013596543629262852,en,2018-07-02 01:33:42,Twitter for Android,140,"RT @KnoxTainment: Some French Squad Players and their Heritage :

Paul Pogba - Guinea

Samuel Umtiti - Cameroon

N'Golo Kante - Mali

Blais…",Some French Squad Players and their Heritage Paul Pogba Guinea Samuel Umtiti Cameroon Golo Kante Mali Blais,0,7759,,KNOXPETE,KnoxTainment,Israel,"Houston, TX",49,215
1013596543306301447,en,2018-07-02 01:33:42,Twitter for iPad,140,"RT @marimedina5: @banhussain @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO ""Please play #PowerByEXO of@weareoneEXO
 #Worl…",Please play of,0,21,PowerByEXO,"Mari Medina,BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","marimedina5,banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",? EXO ?,? exo’s universe ?,22,32
1013596540152135680,en,2018-07-02 01:33:41,Twitter Web Client,120,"RT @Squawka: Goals scored at the #WorldCup by club:

Huddersfield Town: 1
Bayern Munich: 0

???? https://t.co/rKQ2TzJo10",Goals scored at the by club Huddersfield Town Bayern Munich,0,731,WorldCup,Squawka Football,Squawka,Brian Fogg,"Yuma, AZ",879,615
1013596538080256000,en,2018-07-02 01:33:41,Twitter for Android,140,"RT @MandyJimenezK: You can Call me Monster ????.

Please play #PowerByEXO of
@weareoneEXO 

#WorldCup 
#FIFAStadiumDJ

@FIFAWorldCup
#SuhoL…",You can Call me Monster Please play of,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ","Amy ????????,EXO,FIFA World Cup ?","MandyJimenezK,weareoneEXO,FIFAWorldCup",myeonne Dinner,,87,278
1013596537098682368,en,2018-07-02 01:33:40,Twitter for iPhone,140,"RT @iamscholes: Kovacic dislocates his shoulder, pops it back in and plays on. Salah dislocates his shoulder, takes weeks off and doesn't a…",Kovacic dislocates his shoulder pops it back in and plays on Salah dislocates his shoulder takes weeks off and does not,0,114,,SCHOLES,iamscholes,damm ?,"Manchester, England",1367,979
1013596536213786624,en,2018-07-02 01:33:40,Twitter Web Client,140,"RT @PICUM_post: While #EU policymakers frame #migrants as a problem and #hatespeech is becoming the normal, the #WorldCup couldn't happen w…",While policymakers frame as problem and is becoming the normal the could not happen,0,75,"EU,migrants,hatespeech,WorldCup",PICUM,PICUM_post,Ahmed Fathi,"New York, NY",2911,996
1013596535907602432,en,2018-07-02 01:33:40,Twitter for iPad,140,"RT @marimedina5: @banhussain @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO ""Please play #PowerByEXO of@weareoneEXO
 #Worl…",Please play of,0,23,PowerByEXO,"Mari Medina,BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","marimedina5,banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",? EXO ?,? exo’s universe ?,22,32
1013596535882280960,en,2018-07-02 01:33:40,Twitter for Android,124,"RT @MrFilmkritik: Germany: out

Argentina: out

Portugal: out

Spain: out

Brazil: *nervous laughter*
#WorldCup #ESPRUS #ESP",Germany out Argentina out Portugal out Spain out Brazil nervous laughter,0,2102,"WorldCup,ESPRUS,ESP",Denizcan Grimes,MrFilmkritik,Praga,+65 / NYP,333,322
1013596534506549248,en,2018-07-02 01:33:40,Twitter Web Client,140,"RT @cappingNcashing: 2winners,0losers,1push
#sportsbetting #bettingsports #worldcup #mlb #winning #gamblingtwitter #freemoney #wageringspor…",winners losers push,0,1,"sportsbetting,bettingsports,worldcup,mlb,winning,gamblingtwitter,freemoney",SpongeBucks ?,cappingNcashing,S & N Sports Picks,,466,505
1013596530505207813,en,2018-07-02 01:33:39,Twitter for Android,140,"RT @henrywinter: Subasic outstanding, #cro kept their nerve but that is so unbelievably cruel on Kasper Schmeichel. #den keeper been absolu…",Subasic outstanding kept their nerve but that is so unbelievably cruel on Kasper Schmeichel keeper been absolu,0,143,"cro,den",Henry Winter,henrywinter,Nahrain Shinko,"Sydney, Australia",78,408
1013596526898077696,en,2018-07-02 01:33:38,Twitter Lite,140,"RT @betkingcompare: *** BetKing Ultra Exclusive *** 
Get 25/1 on England to beat Tunisia tonight!  
Winnings pain in cash balance, NOT bonu…",BetKing Ultra Exclusive Get on England to beat Tunisia tonight Winnings pain in cash balance NOT bonu,0,69,,BetKingCompare,betkingcompare,yang mitoglou,,0,0
1013596525660966914,en,2018-07-02 01:33:38,Twitter for iPad,140,"RT @marimedina5: @banhussain @valpan026 @eunicehuili @RachelWeng3 @FIFAWorldCup @weareoneEXO ""Please play #PowerByEXO of@weareoneEXO
 #Worl…",Please play of,0,22,PowerByEXO,"Mari Medina,BanBnona??,Shiqi,Eunice,Rachel Weng,FIFA World Cup ?,EXO","marimedina5,banhussain,valpan026,eunicehuili,RachelWeng3,FIFAWorldCup,weareoneEXO",? EXO ?,? exo’s universe ?,22,32
1013596525388132352,en,2018-07-02 01:33:38,Twitter for Android,140,"RT @EASPORTSFIFA: #ARG ?
#POR ?
#ESP ?
#DEN ?
Which nation will continue their journey to win the #WorldCup tomorrow? https://t.co/Yt50Aybw…",Which nation will continue their journey to win the tomorrow,0,334,"ARG,POR,ESP,DEN,WorldCup",EA SPORTS FIFA,EASPORTSFIFA,Syafi'e,Singapore,323,143
1013596518417403905,en,2018-07-02 01:33:36,Twitter for Android,71,"RT @SuperSportTV: ?? THAT LEFT FOOT ?
#WorldCup https://t.co/1wtbam60IW",THAT LEFT FOOT,0,24,WorldCup,SuperSport ???,SuperSportTV,SolvEx Bucs Rabada,Durban,2995,3207
1013596517716799488,en,2018-07-02 01:33:36,Twitter for Android,134,"RT @hqbaejihoon: LOL GERMANY, PORTUGAL, ARGENTINA, SPANYOL ALREADY COMING TO THEIR HOME SO WE WILL GET A NEW RISING STAR???? #WorldCup",LOL GERMANY PORTUGAL ARGENTINA SPANYOL ALREADY COMING TO THEIR HOME SO WE WILL GET NEW RISING STAR,0,37,WorldCup,bel ; GA?,hqbaejihoon,Afifah,everywhere,34,75
1013596516714532864,en,2018-07-02 01:33:35,Twitter for Android,140,RT @SquawkaNews: BREAKING: Javier Mascherano has confirmed his retirement from international football following #ARG's exit from the #World…,BREAKING Javier Mascherano has confirmed his retirement from international football following exit from the,0,2338,ARG,Squawka News,SquawkaNews,Mohamed Moussa,"Ismalia, Egypt",22,452
1013596515695091717,en,2018-07-02 01:33:35,Twitter for Android,140,"RT @EXOVotingSquad: @FIFAWorldCup Sports and Music are two of the main genre that unite the world regardless of language and race.

""Power""…",Sports and Music are two of the main genre that unite the world regardless of language and race Power,0,556,,"EXO Voting Squad,FIFA World Cup ?","EXOVotingSquad,FIFAWorldCup",?,,266,226
1013596513073651712,en,2018-07-02 01:33:35,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,645,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Flaco,"Pineville, LA",771,221
1013596512348246016,en,2018-07-02 01:33:34,Twitter for iPhone,77,RT @aminali83: A day has passed since these teams scored... #CRODEN #WorldCup,day has passed since these teams scored,0,1,"CRODEN,WorldCup",Amin Ali,aminali83,Akshay Malhotra,"New Delhi, Delhi",739,1437
1013596508883546112,en,2018-07-02 01:33:34,Twitter for iPhone,156,It’s not the day David De Gea want to remember as ?? lost to ?? on penalty kick. You still the best @d_degeaofficial #mufc #worldcup https://t.co/Y8bHErtp6I,It not the day David De Gea want to remember as lost to on penalty kick You still the best,4,5,"mufc,worldcup",David De Gea,d_degeaofficial,United Indonesia,Indonesia,1250993,385
1013596507591860226,en,2018-07-02 01:33:33,Twitter Lite,137,"RT @GabylCl9: @FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ
#ChenLeague
We got a power, power!? https://t.co/9G0fTe1JlE",We got power power,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Gabriela Lizeth Cano,FIFA World Cup ?,EXO","GabylCl9,FIFAWorldCup,weareoneEXO",Andrea?,en tu corazón :v,152,251
1013596505721237505,en,2018-07-02 01:33:33,Twitter for iPhone,135,"RT @miseleccionmxEN: ?? “Oprah throws her support behind Mexico in the World Cup”

https://t.co/E6LjvHdTFj

#NadaNosDetiene | #WorldCup",Oprah throws her support behind Mexico in the World Cup,0,151,"NadaNosDetiene,WorldCup",Mexican National Team,miseleccionmxEN,Claudia Torres ?????Cristiano4ever,United States,103,316
1013596504810876928,en,2018-07-02 01:33:33,Twitter Web Client,140,RT @superpidge: If you’re an England fan and want England to lose tonight just because of the so called ‘Easier’ route in the knockout roun…,If you re an England fan and want England to lose tonight just because of the so called Easier route in the knockout roun,0,38,,MR SUPERPIDGE,superpidge,neomi dodson,,0,0
1013596497882042368,en,2018-07-02 01:33:31,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,645,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",RedGman NYC,"New York, NY",2242,5001
1013596497567469569,en,2018-07-02 01:33:31,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,645,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Angélica Guarro,"Orlando, FL",114,301
1013596497101885441,en,2018-07-02 01:33:31,Twitter for iPhone,83,RT @DepressedDarth: I'm ready for my penalty kick #WorldCup https://t.co/t7dGOtAovi,am ready for my penalty kick,0,196,WorldCup,Darth Vader,DepressedDarth,James,England/Czech,1011,950
1013596485861044226,en,2018-07-02 01:33:28,Twitter for Android,181,"I have never been more excited about a team than I am about this #ENG team and their #WorldCup chances. 

I am going to be hurt so, so badly. So very badly ? https://t.co/da6W544UTW",I have never been more excited about team than am about this team and their chances am going to be hurt so so badly So very badly,0,0,"ENG,WorldCup",,,Joey Lynch,"Melbourne, Victoria",938,691
1013596481423462400,en,2018-07-02 01:33:27,Twitter for Android,140,"RT @FIFAWorldCup: ?? | ""Japan have never made it past the last eight, so we want to get there"" ?
?? Can @jfa_samuraiblue reach the #WorldCu…",Japan have never made it past the last eight so we want to get there Can reach the,0,219,,"FIFA World Cup ?,????????","FIFAWorldCup,jfa_samuraiblue",????,??? ??? ????,363,272
1013596477736849408,en,2018-07-02 01:33:26,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,645,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",María Elena,"Sioux City, IA",597,199
1013596476709015552,en,2018-07-02 01:33:26,Twitter for iPhone,138,"RT @FIFAWorldCup: Kasper Schmeichel takes the final @Budweiser #ManoftheMatch award of the day ?
#CRODEN #WorldCup https://t.co/2XfblBT7ki",Kasper Schmeichel takes the final award of the day,0,2199,"ManoftheMatch,CRODEN,WorldCup","FIFA World Cup ?,Budweiser","FIFAWorldCup,Budweiser",?? ???,,733,431
1013596472212893696,en,2018-07-02 01:33:25,Twitter Web Client,87,"RT @HNS_CFF: ?????
PS @ivanrakitic SCOREEEEEEEEEEEEEEEEEEES
#CRODEN #WorldCup #Vatreni?",PS SCOREEEEEEEEEEEEEEEEEEES,0,299,"CRODEN,WorldCup,Vatreni","HNS | CFF,Ivan Rakitic","HNS_CFF,ivanrakitic",?BE??KTA? A?I?I?,"Be?ikta?, ?stanbul",494,598
1013596469616521216,en,2018-07-02 01:33:24,Twitter for Android,64,RT @MisterHeartz: GG GN and GL #WorldCup https://t.co/3j3w9aMLcy,GG GN and GL,0,4369,WorldCup,HRK800 Serial No. 191 919 199,MisterHeartz,????,THAILAND,484,278
1013596465728499712,en,2018-07-02 01:33:23,Twitter for Android,128,"We got that POWER, POWER ??

#PowerByEXO #DOLeague 
#FIFAStadiumDJ #WorldCup 
@FIFAWorldCup @weareoneEXO https://t.co/bTuug1yFeJ",We got that POWER POWER,0,0,"PowerByEXO,DOLeague,FIFAStadiumDJ,WorldCup","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Dafne_V690,,9,27
1013596459587911681,en,2018-07-02 01:33:22,Twitter for Android,140,"RT @zaynmexo: @FIFAWorldCup please play ""Power"" by ""EXO"" @weareoneEXO #EXO
 #WorldCup stadium! #FIFAStadiumDJ ? ? #PowerByEXO https://t.co/…",please play Power by EXO stadium,0,1,"EXO,WorldCup,FIFAStadiumDJ,PowerByEXO","? meaw ??,FIFA World Cup ?,EXO","zaynmexo,FIFAWorldCup,weareoneEXO",? meaw ??,Bangladesh ,31,51
1013596457172074499,en,2018-07-02 01:33:21,Twitter for iPhone,78,RT @teddi_speaks: We can finally have peace. #WORLDCUP https://t.co/yBg3vaqmja,We can finally have peace,0,309,WORLDCUP,King..?,teddi_speaks,Lety,"Paris, France",19,21
1013596456803098629,en,2018-07-02 01:33:21,Twitter for Android,130,"RT @callmebabeex: power by EXO is the perfect choice ? 
#PowerByEXO #WorldCup #FIFAStadiumDJ #KAILeague
@weareoneEXO @FIFAWorldCup",power by EXO is the perfect choice,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,KAILeague","What if ?,EXO,FIFA World Cup ?","callmebabeex,weareoneEXO,FIFAWorldCup",Mr. grutas,,21,34
1013596455226019842,en,2018-07-02 01:33:21,Twitter for Android,144,"RT @NYCFC: #32Nations1City ??

Watch tomorrow’s #WorldCup action with #NYCFC &amp; @TelemundoSports at @rockcenternyc.

10am: #BRAMEX ????
2pm:…",Watch tomorrow action with at am pm,0,1,"32Nations1City,WorldCup,NYCFC,BRAMEX","New York City FC,Telemundo Deportes,Rockefeller Center","NYCFC,TelemundoSports,rockcenternyc",?Daniel Pereda?,Guatemala,105,1532
1013596454433296384,en,2018-07-02 01:33:21,Twitter for Android,140,"RT @SMignolet: Last training before Japan! Lots of surprises at this World Cup so far, we can’t underestimate anyone ???? #WorldCup #BELJPN…",Last training before Japan Lots of surprises at this World Cup so far we can underestimate anyone,0,245,"WorldCup,BELJPN",Simon Mignolet,SMignolet,Nader jaafar,Sao paulo - brazil ,262,252
1013596453183221760,en,2018-07-02 01:33:20,Twitter for iPhone,99,"RT @Bosslogic: So close, yet so far... #WorldCup #Cristiano #Ronaldo #Messi https://t.co/OMLo4C8hmd",So close yet so far,0,5398,"WorldCup,Cristiano,Ronaldo,Messi",BossLogic,Bosslogic,naseer basharee,,25,90
1013596452428251136,en,2018-07-02 01:33:20,Twitter for iPhone,140,"RT @miseleccionmxEN: We're here and we're ready. With our Incondicionales by our side we will prove that #NadaNosDetiene ?? ??

#WorldCup h…",We are here and we are ready With our Incondicionales by our side we will prove that,0,402,"NadaNosDetiene,WorldCup",Mexican National Team,miseleccionmxEN,sam ?,chasing sunsets,421,182
1013596452113801217,en,2018-07-02 01:33:20,Twitter for Android,97,"RT @mi_xiuchen: Fall 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Fall,0,6,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Johanna Xiu ? EXO-L,FIFA World Cup ?,EXO","mi_xiuchen,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596450326970369,en,2018-07-02 01:33:20,Twitter for Android,86,"@FIFAWorldCup Please play #PowerByEXO of @weareoneEXO !!!!!
 
#FIFAStadiumDj #Worldcup",Please play of,0,0,"PowerByEXO,FIFAStadiumDj,Worldcup","FIFA World Cup ?,EXO","FIFAWorldCup,weareoneEXO",Y.P.,"Mexicali, Baja California",16,45
1013596447692869632,en,2018-07-02 01:33:19,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Aizat Burhanuddin,Johor Bahru??,107,174
1013596445696450560,en,2018-07-02 01:33:19,Twitter for Android,140,"RT @9GAGFootball: ?? Kasper Schmeichel vs Croatia:

? Saves penalty in Extra Time

? Saves 2 penalties in shootout.

? Still knocked out of…",Kasper Schmeichel vs Croatia Saves penalty in Extra Time Saves penalties in shootout Still knocked out of,0,15,,9GAG Football ?,9GAGFootball,:Dhasan18,,421,319
1013596445113380864,en,2018-07-02 01:33:18,Twitter for Android,73,Just watched the replay. ? #ESP #ESPRUS #WorldCup https://t.co/EzkDy8nNS7,Just watched the replay,0,0,"ESP,ESPRUS,WorldCup",,,Maverick Llavan ?,MDO x MNL,103,193
1013596445109313538,en,2018-07-02 01:33:18,Twitter for Android,66,RT @TrollFootball: The #WorldCup of upsets https://t.co/lY4CU7fWYU,The of upsets,0,9727,WorldCup,Troll Football,TrollFootball,Cupoucha????,Your mama's room,866,278
1013596444849295360,en,2018-07-02 01:33:18,Twitter for iPhone,86,RT @8bitfootball: The day of the goalkeepers! ?????? #WorldCup https://t.co/Jv6mg1M98q,The day of the goalkeepers,0,852,WorldCup,8bit-Football.com,8bitfootball,Clandestino,Republica de Puerto Rico ,208,880
1013596444731768832,en,2018-07-02 01:33:18,Twitter for Android,140,"RT @11AliveSports: #ATLUTD's crowd of 71,932 is larger than any other soccer match in the world today. Yes, even those #WorldCup games. #Un…",crowd of is larger than any other soccer match in the world today Yes even those games,0,313,"ATLUTD,WorldCup",11Alive Sports,11AliveSports,W M,Global Citizen,150,290
1013596440692527105,en,2018-07-02 01:33:17,Twitter for Android,140,RT @dkumar57: This is not rare incident! Such #crimebywomen is very common especially against #Senior_Citizens and blindly supported by gov…,This is not rare incident Such is very common especially against and blindly supported by gov,0,30,"crimebywomen,Senior_Citizens",kr. ?armendra,dkumar57,Keerthikumar,india,336,317
1013596440210259969,en,2018-07-02 01:33:17,Twitter Lite,139,"RT @Squawka: In the last two #WorldCup tournaments, there have been just two days where both games have gone to extra time:

? July 1 2014…",In the last two tournaments there have been just two days where both games have gone to extra time July,0,276,WorldCup,Squawka Football,Squawka,Gita,Indonesia,124,35
1013596440164229121,en,2018-07-02 01:33:17,Twitter Web Client,108,RT @BleacherReport: RUSSIA BEATS SPAIN ON PENALTIES! Spain are out of the #WorldCup! https://t.co/sOPZ9T5lpT,RUSSIA BEATS SPAIN ON PENALTIES Spain are out of the,0,3437,WorldCup,Bleacher Report,BleacherReport,Jay Glus,"Fairview, PA",285,655
1013596440008855553,en,2018-07-02 01:33:17,Twitter for Android,139,"RT @BTSARMYNA: .@BTS_twt After 5 Years
1. Global Puma Ambassador
2. LG Mobile Ambassador
3. CocaCola WorldCup
4. Kookmin Bank
5. UNICEF
6.…",After Years Global Puma Ambassador LG Mobile Ambassador CocaCola WorldCup Kookmin Bank UNICEF,0,5146,,"???? & ???? ???? ™ ??,?????","BTSARMYNA,BTS_twt",Nachosss?,,177,383
1013596437941243906,en,2018-07-02 01:33:17,Twitter for iPhone,116,"RT @Alex_Houseof308: #FRAARG #WorldCup
A short story involving Nigeria, Argentina and France https://t.co/P0JPwvUhbv",short story involving Nigeria Argentina and France,0,10978,"FRAARG,WorldCup",Four-eyed Edo boy™,Alex_Houseof308,Halima,abuja,1133,433
1013596437261766656,en,2018-07-02 01:33:17,Twitter for iPhone,110,"RT @Pornhub: In honor of today's win, the Russian category is #1 on Pornhub. #WorldCup https://t.co/JKl1n9PBBD",In honor of todays win the Russian category is on Pornhub,0,578,WorldCup,Pornhub ARIA,Pornhub,?? ????? ???? ??,,2713,520
1013596435881873408,en,2018-07-02 01:33:16,Twitter for Android,97,"RT @mi_xiuchen: Stay 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Stay,0,5,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Johanna Xiu ? EXO-L,FIFA World Cup ?,EXO","mi_xiuchen,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596433298219009,en,2018-07-02 01:33:16,Twitter for iPhone,139,"RT @miseleccionmxEN: Please welcome our newest member to the Incondicionales family!!! ???

Thank you for your support @Oprah!! ????

We ?…",Please welcome our newest member to the Incondicionales family Thank you for your support We,0,646,,"Mexican National Team,Oprah Winfrey","miseleccionmxEN,Oprah",Selena Rubio Aguilar,Atlanta Georgia,176,146
1013596433189101568,en,2018-07-02 01:33:16,Twitter for Android,120,"RT @callmebabeex: Please play power by EXO ??
#PowerByEXO #WorldCup #FIFAStadiumDJ #KAILeague
@weareoneEXO @FIFAWorldCup",Please play power by EXO,0,6,"PowerByEXO,WorldCup,FIFAStadiumDJ,KAILeague","What if ?,EXO,FIFA World Cup ?","callmebabeex,weareoneEXO,FIFAWorldCup",Mr. grutas,,21,34
1013596424578088961,en,2018-07-02 01:33:13,Twitter for Android,131,RT @ItsGitau_: Can we all agree that Pavard's Goal for France is the Goal of the #worldcup? #ESPRUS #CRODEN https://t.co/nNl2z20LIa,Can we all agree that Pavards Goal for France is the Goal of the,0,166,"worldcup,ESPRUS,CRODEN",Gitau ??,ItsGitau_,Ammar Akmal,KL,55,233
1013596423689003011,en,2018-07-02 01:33:13,Twitter for iPhone,140,"RT @FootbaIIBattIes: What will be the result of #BRAMEX? RT if you vote please!

#WorldCup? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??…",What will be the result of RT if you vote please,0,10,"BRAMEX,WorldCup",Football Battles,FootbaIIBattIes,Thato Kunene,"Kuruman, South Africa",61,195
1013596422137053186,en,2018-07-02 01:33:13,Twitter for Android,89,One and only @weareoneEXO  @FIFAWorldCup #PowerByEXO #WorldCup #FIFAStadiumDJ #SuhoLeague,One and only,0,0,"PowerByEXO,WorldCup,FIFAStadiumDJ,SuhoLeague","EXO,FIFA World Cup ?","weareoneEXO,FIFAWorldCup",Kim Oso JongIn ??,,9,57
1013596421256372224,en,2018-07-02 01:33:13,Twitter for Android,140,"RT @BBCMOTD: Only two goalkeepers in history have saved three penalties in a #WorldCup penalty shootout...

Ricardo for #POR against #ENG i…",Only two goalkeepers in history have saved three penalties in penalty shootout Ricardo for against,0,262,"WorldCup,POR,ENG",Match of the Day,BBCMOTD,Jerry 23,"Ocean View,Cape Town",9,342
1013596418760638464,en,2018-07-02 01:33:12,Twitter for Android,102,"RT @mi_xiuchen: Lucky one 
@FIFAWorldCup @weareoneEXO #PowerByEXO #WorldCup #FIFAStadiumDJ #ChenLeague",Lucky one,0,4,"PowerByEXO,WorldCup,FIFAStadiumDJ,ChenLeague","Johanna Xiu ? EXO-L,FIFA World Cup ?,EXO","mi_xiuchen,FIFAWorldCup,weareoneEXO",Liz Jiménez Gante,,4,12
1013596417628299269,en,2018-07-02 01:33:12,Twitter for Android,131,RT @ItsGitau_: Can we all agree that Pavard's Goal for France is the Goal of the #worldcup? #ESPRUS #CRODEN https://t.co/nNl2z20LIa,Can we all agree that Pavards Goal for France is the Goal of the,0,166,"worldcup,ESPRUS,CRODEN",Gitau ??,ItsGitau_,???? ?? ???????,"Bengaluru, India",37,117
1013596417233805312,en,2018-07-02 01:33:12,Twitter for Android,139,"RT @thelivesoccer_: DID YOU KNOW: Spain have not won any of their last seven knock-out matches at the World Cup on European soil:

DLLDLLD…",DID YOU KNOW Spain have not won any of their last seven knock out matches at the World Cup on European soil DLLDLLD,0,13,,#WorldCupRussia2018,thelivesoccer_,Sonny Simanjuntak,Indonesia,338,144
1013596416948744193,en,2018-07-02 01:33:12,Twitter for Android,135,RT @SiClancy: I know it’s been an amazing World Cup but this is a bit too much excitement from Nacho. #worldcup https://t.co/PUCzb7nLP1,know it been an amazing World Cup but this is bit too much excitement from Nacho,0,3817,worldcup,Simon Clancy,SiClancy,damian jennings,Ireland,139,628
